id,tag
545078,culture
545078,technology
545078,design
545078,entertainment
545078,art
545078,storytelling
545078,Ideas
546033,climate change
546033,food
546033,health
546033,humanity
546033,plants
546033,Countdown
544129,environment
544129,science
544129,education
544129,biology
544129,insects
544129,TED-Ed
544129,animation
546686,technology
546686,business
546686,marketing
546686,AI
546686,personality
542803,cities
542803,social change
542803,future
542803,community
542803,poverty
545009,culture
545009,music
545009,performance
545009,innovation
545009,creativity
545009,personal growth
543611,science
543611,education
543611,universe
543611,travel
543611,space
543611,TED-Ed
543611,solar system
543611,animation
526065,culture
526065,social change
526065,communication
526065,community
526065,humanity
526065,society
526065,family
526065,friendship
544508,technology
544508,innovation
544508,social change
544508,activism
544508,philanthropy
544508,money
544652,science
544652,relationships
544652,happiness
544652,personal growth
544652,brain
544652,neuroscience
544652,money
544652,finance
544652,emotions
545935,technology
545935,computers
545935,AI
545935,social media
545935,government
545935,policy
545935,machine learning
545584,climate change
545584,environment
545584,global issues
545584,politics
545584,media
545584,social change
545584,AIDS
545584,public health
545584,journalism
545584,policy
545584,LGBTQIA+
545582,science
545582,education
545582,animals
545582,biology
545582,TED-Ed
545582,animation
545582,marine biology
545582,ocean
544918,technology
544918,memory
544918,health
544918,relationships
544918,brain
544918,AI
544918,society
544918,Alzheimer's
544918,artificial intelligence
540567,technology
540567,business
540567,innovation
540567,food
540567,future
540567,solar energy
540567,agriculture
540567,farming
543914,education
543914,history
543914,medicine
543914,women
543914,mental health
543914,TED-Ed
543914,animation
545989,science
545989,food
545989,health
545989,animals
545989,evolution
545989,biology
545989,happiness
545989,emotions
542588,climate change
542588,social change
542588,money
542588,capitalism
542588,Countdown
544650,culture
544650,food
544650,health
544920,climate change
544920,environment
544920,science
544920,social change
544920,animals
544920,nature
544920,biodiversity
544920,conservation
544920,natural resources
544920,wildlife
544127,science
544127,education
544127,astronomy
544127,universe
544127,physics
544127,Planets
544127,space
544127,TED-Ed
544127,solar system
544127,animation
545659,climate change
545659,cities
545659,urban planning
545659,animals
545659,nature
545659,wildlife
542930,entrepreneur
542930,innovation
542930,food
542930,Africa
542930,society
543933,technology
543933,art
543933,history
543933,AI
543933,family
544131,science
544131,education
544131,disease
544131,health
544131,biology
544131,medicine
544131,illness
544131,virus
544131,TED-Ed
544131,animation
544447,culture
544447,technology
544447,design
544447,computers
544447,storytelling
544447,communication
544447,AI
544447,social media
544447,fashion
544447,machine learning
544447,emotions
543517,psychology
543517,relationships
543517,community
543517,happiness
543517,personal growth
543517,emotions
545015,technology
545015,education
545015,parenting
545015,mental health
545015,social media
545015,policy
545015,kids
544701,disease
544701,health
544701,animals
544701,smell
544701,TEDx
544701,pandemic
544648,technology
544648,computers
544648,psychology
544648,communication
544648,community
544648,AI
544648,emotions
543607,sustainability
543607,design
543607,engineering
543607,education
543607,food
543607,product design
543607,TED-Ed
543607,animation
534903,climate change
534903,environment
534903,sustainability
534903,business
534903,food
534903,nature
534903,community
534903,agriculture
534903,farming
543521,social change
543521,philanthropy
543521,poverty
543521,money
545013,politics
545013,technology
545013,democracy
545013,social media
545013,Internet
545013,government
545013,data
545013,online privacy
543601,science
543601,education
543601,animals
543601,biology
543601,medical research
543601,TED-Ed
543601,animation
543601,human body
543853,politics
543853,science
543853,social change
543853,United States
543853,democracy
543853,neuroscience
543853,government
540872,storytelling
540872,personal growth
540872,comedy
540872,humor
540872,society
540872,kids
544930,technology
544930,entertainment
544930,beauty
539749,climate change
539749,environment
539749,social change
539749,art
539749,communication
539749,community
539749,theater
542597,climate change
542597,social change
542597,art
542597,conservation
543553,science
543553,education
543553,disease
543553,biology
543553,medicine
543553,Surgery
543553,TED-Ed
543553,animation
543553,human body
543515,climate change
543515,environment
543515,global issues
543515,food
543515,humanity
543515,Countdown
543551,science
543551,education
543551,animals
543551,biology
543551,history
543551,TED-Ed
543551,animation
543829,business
543829,relationships
543829,communication
543829,leadership
543829,work
543829,TEDx
543829,money
544387,technology
544387,relationships
544387,artificial intelligence
542594,creativity
542594,psychology
542594,personal growth
542594,brain
542594,consciousness
542594,identity
542594,neuroscience
542594,personality
540870,business
540870,economics
540870,social change
540870,leadership
540870,work
540870,money
540870,work-life balance
542581,science
542581,education
542581,biology
542581,astronomy
542581,universe
542581,space
542581,TED-Ed
542581,animation
542581,human body
538582,culture
538582,science
538582,education
538582,social change
538582,health
538582,gender
538582,brain
538582,kids
543865,business
543865,leadership
543865,work
543865,women in business
542470,culture
542470,social change
542470,society
542470,identity
542476,culture
542476,education
542476,Africa
542476,history
542476,storytelling
542476,TED-Ed
542476,animation
543145,business
543145,communication
543145,leadership
543145,work
543145,fear
543145,work-life balance
543145,emotions
543464,climate change
543464,sustainability
543464,technology
543464,engineering
543464,energy
543464,infrastructure
543464,Countdown
543464,renewable energy
542191,technology
542191,mental health
542191,youth
542772,climate change
542772,culture
542772,environment
542772,corruption
542772,war
542772,society
542772,TED Fellows
542772,journalism
542772,conservation
542772,indigenous peoples
542195,education
542195,art
542195,history
542195,TED-Ed
542195,animation
542468,climate change
542468,environment
542468,food
542468,Africa
542468,agriculture
542468,farming
542468,Countdown
542776,culture
542776,music
542776,history
542776,war
542776,photography
542282,global issues
542282,social change
542282,war
542282,violence
542282,humanity
541681,environment
541681,science
541681,education
541681,animals
541681,biology
541681,TED-Ed
541681,animation
541681,ocean
540087,science
540087,DNA
540087,genetics
540087,health
540087,Africa
540087,community
540087,public health
540087,human body
530179,business
530179,entrepreneur
530179,social change
530179,community
530179,race
530179,leadership
530179,success
530179,personal growth
530179,equality
541848,business
541848,entrepreneur
541848,social change
541848,community
541848,race
541848,leadership
541848,success
541848,personal growth
541848,equality
541679,science
541679,invention
541679,education
541679,physics
541679,chemistry
541679,TED-Ed
541679,animation
541677,climate change
541677,global issues
541677,social change
541677,Africa
541677,war
541677,leadership
541677,poverty
541677,humanity
541677,society
541677,youth
542391,performance
542391,personal growth
542019,climate change
542019,environment
542019,science
542019,sustainability
542019,nature
542019,leadership
542019,policy
542019,Countdown
540094,science
540094,education
540094,disease
540094,health
540094,health care
540094,biology
540094,medicine
540094,illness
540094,Vaccines
540094,TED-Ed
540094,animation
540094,human body
541254,science
541254,psychology
541254,success
541254,work
541254,motivation
541254,personal growth
541254,TEDx
541254,emotions
541254,goals
541675,technology
541675,design
541675,entertainment
541675,music
541675,art
541675,storytelling
541757,sports
540876,psychology
540876,relationships
540876,motivation
540876,personal growth
540876,depression
540876,mental health
540876,emotions
540876,goals
541068,global issues
541068,music
541068,performance
541068,collaboration
541068,communication
541068,community
541068,war
509275,technology
509275,health
509275,health care
509275,medicine
509275,AI
509275,data
509275,medical research
538013,science
538013,education
538013,health
538013,biology
538013,public health
538013,virus
538013,TED-Ed
538013,animation
538013,human body
530177,business
530177,leadership
530177,youth
530177,TED-Ed
541520,social change
541520,parenting
541520,sports
541520,motivation
541520,personal growth
541520,mental health
541520,goals
541520,TED Membership
540434,technology
540434,business
540434,economics
540434,entrepreneur
540434,Africa
540434,women in business
532002,science
532002,education
532002,chemistry
532002,TED-Ed
532002,animation
540241,culture
540241,politics
540241,media
540241,social change
540241,communication
540241,community
540241,leadership
540241,personal growth
540241,democracy
540241,government
541270,climate change
541270,environment
541270,global issues
541270,sustainability
541270,social change
541270,work
540244,culture
540244,business
540244,entrepreneur
540244,community
540244,leadership
540244,work
540244,women
540244,family
540244,fear
539554,education
539554,history
539554,fashion
539554,government
539554,TED-Ed
539554,animation
540432,climate change
540432,environment
540432,politics
540432,sustainability
540432,social change
540432,data
540159,culture
540159,business
540159,work
540159,motivation
540159,TEDx
540159,work-life balance
538007,science
538007,memory
538007,education
538007,disease
538007,cognitive science
538007,biology
538007,brain
538007,illness
538007,neuroscience
538007,TED-Ed
538007,animation
538007,Alzheimer's
538007,human body
540294,culture
540294,technology
540294,creativity
540294,art
540294,storytelling
540294,AI
538470,science
538470,technology
538470,engineering
538470,innovation
538470,future
538470,physics
538470,energy
538470,Sun
538470,renewable energy
536272,health
536272,relationships
536272,sex
539972,war
539972,violence
539972,humanity
539972,empathy
539972,writing
539972,journalism
537242,climate change
537242,business
537242,education
537242,history
537242,TED-Ed
537242,animation
537242,renewable energy
537242,fossil fuels
539869,climate change
539869,environment
539869,science
539869,sustainability
539869,food
539869,pollution
539869,agriculture
539869,data
539869,Countdown
539747,architecture
539747,urban planning
539747,creativity
539747,future
539747,infrastructure
539747,public space
539220,climate change
539220,environment
539220,science
539220,technology
539220,space
538002,science
538002,education
538002,biology
538002,pain
538002,TED-Ed
538002,animation
538002,human body
539222,culture
539222,entertainment
539222,performance
539222,collaboration
539222,creativity
539222,art
539222,community
539222,theater
539222,public health
539101,music
539101,performance
538580,entertainment
538580,creativity
538580,art
538580,motivation
538580,personal growth
538580,self
538580,identity
538580,TV
537241,science
537241,education
537241,biology
537241,Planets
537241,space
537241,TED-Ed
537241,plants
537241,animation
537241,fungi
538006,relationships
538006,communication
538006,leadership
538006,motivation
538006,personal growth
538006,family
538006,trust
538663,politics
538663,technology
538663,business
538663,economics
538663,future
538663,United States
538663,society
538663,government
538663,youth
538663,policy
538663,kids
538663,TED Membership
539011,science
539011,sustainability
539011,technology
539011,computers
539011,innovation
539011,medicine
539011,AI
539011,neuroscience
539011,quantum
535279,science
535279,education
535279,animals
535279,evolution
535279,biology
535279,TED-Ed
535279,animation
538399,climate change
538399,sustainability
538399,technology
538399,Africa
538399,gender
538399,energy
538399,electricity
538399,renewable energy
538399,equality
538872,global issues
538872,politics
538872,social change
538872,United States
538872,government
538872,international relations
537332,science
537332,technology
537332,future
537332,astronomy
537332,universe
537332,space
537332,aliens
533957,love
533957,psychology
533957,relationships
533957,communication
533957,community
533957,family
533957,emotions
526164,education
526164,communication
526164,community
526164,mental health
526164,TED-Ed
537991,culture
537991,education
537991,history
537991,storytelling
537991,TED-Ed
537991,animation
532155,culture
532155,entertainment
532155,music
532155,performance
532155,art
532155,personal growth
535463,politics
535463,media
535463,social change
535463,communication
535463,community
535463,language
535463,identity
535463,democracy
535463,journalism
536518,climate change
536518,environment
536518,global issues
536518,sustainability
536518,community
536518,war
536518,natural resources
535153,science
535153,education
535153,biology
535153,fish
535153,TED-Ed
535153,animation
535153,ocean
536526,technology
536526,design
536526,engineering
536526,biotech
536526,innovation
536526,AI
536526,weather
536526,artificial intelligence
534463,death
534463,health
534463,relationships
534463,mental health
534463,emotions
534463,Life
537328,climate change
537328,environment
537328,collaboration
537328,food
537328,leadership
537328,work
537328,agriculture
537328,weather
537328,farming
536268,communication
537437,science
537437,health
537437,psychology
537437,communication
537437,community
537437,medicine
537437,brain
537437,mental health
537437,medical research
537437,emotions
527008,entertainment
527008,music
527008,performance
536538,technology
536538,performance
536538,storytelling
536538,AI
536538,magic
533135,science
533135,education
533135,health
533135,health care
533135,biology
533135,medicine
533135,women
533135,TED-Ed
533135,pregnancy
533135,animation
533135,human body
533135,reproductive health
528910,politics
528910,social change
528910,communication
528910,community
528910,leadership
528910,democracy
528910,government
535458,technology
535458,innovation
535458,robots
535458,art
535458,future
535458,dance
535458,AI
535458,society
536152,literature
536152,books
536152,LGBTQIA+
535020,climate change
535020,environment
535020,global issues
535020,sustainability
535020,food
535020,Africa
535020,community
535020,agriculture
535020,farming
535020,Countdown
531668,science
531668,technology
531668,education
531668,energy
531668,nuclear energy
531668,TED-Ed
531668,animation
531668,Sun
531668,renewable energy
534909,environment
534909,cities
534909,social change
534909,community
534909,pollution
534909,public health
534909,journalism
534909,kids
533846,technology
533846,innovation
533846,future
533846,AI
533846,humanity
533846,human body
532021,science
532021,education
532021,disease
532021,cancer
532021,biology
532021,medicine
532021,illness
532021,medical research
532021,TED-Ed
532021,animation
532021,human body
534082,science
534082,technology
534082,robots
534082,health
534082,health care
534082,medicine
534082,medical research
534082,medical imaging
530824,cities
530824,education
530824,social change
530824,community
530824,library
530824,literature
530824,society
530824,books
530824,TED-Ed
530824,equality
534911,climate change
534911,environment
534911,global issues
534911,science
534911,sustainability
534911,technology
534911,invention
534911,food
534911,health
534911,animals
534911,agriculture
534911,farming
533754,education
533754,history
533754,language
533754,china
533754,TED-Ed
533754,animation
534120,climate change
534120,environment
534120,science
534120,sustainability
534120,food
534120,health
534120,animals
534120,agriculture
534120,farming
534120,Countdown
532915,love
532915,communication
532915,parenting
532915,happiness
532915,personal growth
532915,family
532915,emotions
533750,culture
533750,education
533750,history
533750,literature
533750,TED-Ed
533750,animation
533961,politics
533961,social change
533961,communication
533961,community
533961,leadership
533961,work
533961,democracy
522396,culture
522396,social change
522396,future
522396,democracy
522396,government
533249,culture
533249,business
533249,food
533249,community
533249,diversity
533249,TED Membership
532483,culture
532483,business
532483,work
533959,entertainment
533959,music
533959,performance
532957,business
532957,psychology
532957,work
532957,depression
532957,mental health
532957,work-life balance
532957,emotions
526166,education
526166,community
526166,poetry
526166,self
526166,spoken word
526166,identity
526166,TED-Ed
528476,education
528476,sports
528476,math
528476,TED-Ed
528476,animation
533387,technology
533387,computers
533387,software
533387,AI
533387,data
533387,policy
533387,machine learning
532164,technology
532164,engineering
532164,computers
532164,storytelling
532164,AI
532164,gaming
532164,Ideas
532164,artificial intelligence
531432,science
531432,education
531432,animals
531432,biology
531432,TED-Ed
531432,hearing
531432,animation
532157,health
532157,love
532157,psychology
532157,relationships
532157,personal growth
532157,emotions
532913,business
532913,race
532913,leadership
532913,success
532913,work
532913,diversity
532913,inclusion
532917,science
532917,health
532917,love
532917,psychology
532917,brain
532917,pain
532917,human body
532917,emotions
532481,entertainment
532481,music
532481,creativity
532326,culture
532326,education
532326,history
532326,philosophy
532326,religion
532326,poetry
532326,ancient world
532326,TED-Ed
532326,animation
532070,technology
532070,business
532070,entrepreneur
532070,community
532070,money
532070,finance
532070,diversity
532070,inclusion
532070,equality
532070,investing
530954,climate change
530954,sustainability
530954,food
530954,health
530954,agriculture
530954,farming
530954,Countdown
533087,science
533087,education
533087,biology
533087,brain
533087,neuroscience
532005,science
532005,education
532005,animals
532005,biology
532005,history
532005,medicine
532005,neuroscience
532005,medical research
532005,Surgery
532005,TED-Ed
532005,bioethics
532005,animation
532005,human body
532005,ethics
532068,technology
532068,computers
532068,software
532068,innovation
532068,AI
532068,society
532068,policy
526612,education
526612,social change
526612,communication
526612,race
526612,empathy
526612,TED-Ed
526612,teaching
532063,technology
532063,computers
532063,innovation
532063,future
532063,AI
532063,machine learning
532061,social change
532061,humanity
532061,democracy
532061,inclusion
532462,technology
532462,artificial intelligence
531666,education
531666,food
531666,history
531666,ancient world
531666,TED-Ed
531666,animation
530439,science
530439,technology
530439,death
530439,disease
530439,health
530439,health care
530439,biology
530439,medicine
530439,brain
530439,public health
530439,family
530439,medical research
530439,human body
531506,technology
531506,business
531506,work
531506,AI
531506,humanity
531506,tech
529957,culture
529957,politics
529957,social change
529957,communication
529957,United States
529957,language
529957,personal growth
529226,science
529226,technology
529226,education
529226,physics
529226,energy
529226,TED-Ed
529226,animation
529226,electricity
529226,renewable energy
531747,business
531747,psychology
531747,leadership
531747,work
531747,women in business
531747,sociology
531747,TEDx
530815,business
530815,history
530815,communication
530815,leadership
530815,work
530815,personal growth
529955,technology
529955,computers
529955,software
529955,education
529955,innovation
529955,future
529955,AI
529955,code
529955,tech
528600,education
528600,history
528600,language
528600,TED-Ed
528600,animation
530635,global issues
530635,politics
530635,media
530635,social change
530635,humanity
530635,society
530635,journalism
526918,technology
526918,education
526918,relationships
526918,AI
526918,TED-Ed
526918,machine learning
526918,animation
526918,ethics
522376,politics
522376,social change
522376,Africa
522376,future
522376,democracy
526280,environment
526280,science
526280,sustainability
526280,animals
526280,nature
526280,biodiversity
526280,insects
526280,ecology
526280,wildlife
528337,science
528337,death
528337,health
528337,aging
528337,neuroscience
528337,TEDx
528337,Life
526162,education
526162,history
526162,TED-Ed
526162,teaching
526162,indigenous peoples
529938,politics
529938,education
529938,history
529938,leadership
529938,democracy
529938,government
529938,TED-Ed
529938,animation
530302,technology
530302,computers
530302,innovation
530302,robots
530302,AI
530302,machine learning
530302,tech
519638,architecture
519638,creativity
519638,art
519638,humanity
519638,Internet
519638,books
528474,science
528474,education
528474,nature
528474,evolution
528474,biology
528474,fish
528474,water
528474,TED-Ed
528474,animation
529953,global issues
529953,business
529953,education
529953,social change
529953,communication
529953,community
529953,activism
529953,personal growth
529953,humanity
529820,business
529820,economics
529820,social change
529820,society
529820,money
529820,finance
529820,investing
528335,science
528335,health
528335,health care
528335,parenting
528335,women
528335,pregnancy
528335,human body
528335,kids
529941,global issues
529941,politics
529941,social change
529941,war
529941,violence
529941,society
529941,government
529941,Middle East
529941,international relations
529056,education
529056,history
529056,philosophy
529056,women
529056,government
529056,TED-Ed
529056,animation
529322,climate change
529322,environment
529322,science
529322,technology
529322,health
529322,pollution
529322,tech
529429,technology
529429,invention
529429,computers
529429,future
529429,communication
529429,language
529429,AI
529429,sound
529429,machine learning
527910,science
527910,education
527910,nature
527910,biology
527910,insects
527910,water
527910,TED-Ed
527910,animation
528908,politics
528908,United States
528908,personal growth
528908,society
528908,democracy
528908,policy
526278,collaboration
526278,education
526278,social change
526278,race
526278,work
526278,TED-Ed
528423,climate change
528423,social change
528423,disease
528423,health
528423,health care
528423,community
528423,marine biology
528423,Audacious Project
524836,love
524836,relationships
524836,personal growth
524836,humanity
524836,emotions
527908,education
527908,happiness
527908,mental health
527908,mindfulness
527908,TED-Ed
527908,animation
527908,emotions
529046,politics
529046,technology
529046,business
529046,economics
529046,future
529046,United States
529046,society
529046,government
529046,youth
529046,policy
529046,kids
528484,technology
528484,computers
528484,innovation
528484,future
528484,AI
528484,policy
528484,machine learning
525800,climate change
525800,social change
525800,communication
525800,community
525800,activism
525800,natural disaster
525800,democracy
525800,immigration
526880,environment
526880,technology
526880,design
526880,education
526880,natural disaster
526880,chemistry
526880,TED-Ed
526880,animation
527254,sports
527254,motivation
527254,personal growth
527254,humanity
527863,science
527863,technology
527863,innovation
527863,future
527863,AI
527863,humanity
527863,human body
527863,tech
528495,climate change
528495,environment
528495,sustainability
528495,social change
528495,pollution
528495,electricity
528495,Countdown
528495,fossil fuels
528289,business
528289,social change
528289,community
528289,leadership
528289,work
528289,money
528289,finance
528289,investing
528604,technology
528604,AI
521815,culture
521815,education
521815,history
521815,ancient world
521815,TED-Ed
521815,animation
527006,environment
527006,humanity
527006,trees
527006,indigenous peoples
527006,Countdown
528005,technology
528005,creativity
528005,art
528005,AI
528005,family
528005,tech
526878,education
526878,history
526878,math
526878,TED-Ed
526878,animation
525798,business
525798,marketing
525798,storytelling
525798,communication
525798,TEDx
525470,climate change
525470,environment
525470,sustainability
525470,food
525470,nature
525470,agriculture
525470,farming
525470,plants
525470,Countdown
528011,technology
528011,computers
528011,innovation
528011,future
528011,AI
528011,machine learning
527782,science
527782,technology
527782,innovation
527782,future
527782,AI
527782,machine learning
527319,politics
527319,education
527319,history
527319,philosophy
527319,society
527319,TED-Ed
527319,animation
522923,politics
522923,social change
522923,communication
522923,community
522923,activism
522923,democracy
522923,government
522923,policy
527649,global issues
527649,social change
527649,history
527649,communication
527649,community
527649,activism
527649,war
527649,violence
527649,Middle East
526916,science
526916,engineering
526916,rocket science
526916,education
526916,history
526916,war
526916,United States
526916,space
526916,TED-Ed
526916,animation
525472,business
525472,economics
525472,law
525472,crime
525472,money
526994,business
526994,leadership
526160,education
526160,communication
526160,mental health
526160,TED-Ed
526160,teaching
526160,work-life balance
526160,worklife
526876,culture
526876,politics
526876,corruption
526876,education
526876,history
526876,activism
526876,government
526876,TED-Ed
526876,animation
525593,creativity
525593,art
525593,storytelling
525593,community
525593,personal growth
525593,self
525593,family
525593,identity
525593,LGBTQIA+
522492,AI
522492,tech
522492,podcast
523970,science
523970,health
523970,brain
523970,humanity
523970,mental health
523970,sleep
523970,plants
524525,culture
524525,education
524525,history
524525,war
524525,TED-Ed
524525,animation
509331,social change
509331,nature
509331,history
509331,community
509331,activism
509331,United States
509331,conservation
509331,indigenous peoples
525599,culture
525599,technology
525599,design
525599,entertainment
525599,communication
525599,community
525599,Ideas
524513,technology
524513,innovation
524513,AI
524513,law
524513,crime
524513,ocean
524513,tech
524221,entertainment
524221,music
524221,performance
524816,education
524816,art
524816,TED-Ed
524816,painting
524816,animation
521884,culture
521884,design
521884,art
521884,future
521884,history
520637,culture
520637,social change
520637,relationships
520637,communication
520637,community
520637,personal growth
524527,education
524527,health
524527,health care
524527,TED-Ed
524527,hearing
524527,animation
524527,human body
522495,business
522495,entrepreneur
522495,transportation
522495,social change
522495,leadership
522495,work
522495,Asia
522495,money
525168,science
525168,health
525168,health care
525168,gender
525168,relationships
525168,women
